segment_id,user_id
12105,12
12106,12
12107,12
12108,12
12109,12
12110,12
12111,12
12112,12
12188,12
12189,12
12190,12
12191,12
12192,12
12193,12
12194,12
12195,12
12196,12
12197,12
12198,12
12199,12
12200,12
12201,12
12202,12
12203,12
12204,12
12205,12
12206,12
12207,12
12208,12
12209,12
12210,12
12211,12
12212,12
12213,12
12214,12
12215,12
12216,12
12217,12
12218,12
12219,12
12220,12
12221,12
12222,12
12223,12
12224,12
12225,12
12226,12
12227,12
12228,12
12229,12
12230,12
12231,12
12232,12
12233,12
12234,12
12235,12
12236,12
12237,12
12238,12
12239,12
12240,12
12241,12
12242,12
12243,12
12244,12
12245,12
12246,12
12247,12
12248,12
12249,12
12363,12
12364,12
12365,12
12366,12
12367,12
12368,12
12369,12
12370,12
12371,12
12372,12
12373,12
12374,12
12375,12
12376,12
12377,12
12378,12
12379,12
12380,12
12381,12
12382,12
12383,12
12384,12
12385,12
12386,12
12387,12
12388,12
12389,12
12390,12
12391,12
12392,12
12393,12
12394,12
12395,12
12429,12
12430,12
12431,12
12432,12
12433,12
12434,12
12435,12
12436,12
12437,12
12438,12
12439,12
12440,12
12441,12
12442,12
12443,12
12444,12
12445,12
12446,12
12447,12
12448,12
12449,12
12450,12
12451,12
12452,12
12453,12
12454,12
12455,12
12456,12
12457,12
12458,12
12459,12
12495,12
12496,12
12497,12
12498,12
12499,12
12500,12
12501,12
12502,12
12503,12
12504,12
12505,12
12506,12
12507,12
12508,12
12509,12
12510,12
12511,12
12512,12
12513,12
12514,12
12515,12
12516,12
12517,12
12518,12
12519,12
12520,12
12521,12
12522,12
12523,12
12524,12
12525,12
12526,12
12527,12
12528,12
13100,13
13101,13
13102,13
13103,13
13104,13
13105,13
13106,13
13107,13
13108,13
13109,13
13110,13
13111,13
13151,13
13152,13
13153,13
13154,13
13155,13
13156,13
13157,13
13158,13
13159,13
13160,13
13161,13
13162,13
13163,13
13164,13
13165,13
13166,13
13167,13
13168,13
13169,13
13170,13
13171,13
13172,13
13173,13
13174,13
13175,13
13176,13
13177,13
13178,13
13179,13
13180,13
13181,13
13215,13
13216,13
13217,13
13218,13
13219,13
13220,13
13221,13
13222,13
13223,13
13224,13
13225,13
13226,13
13227,13
13228,13
13229,13
13230,13
13231,13
13232,13
13233,13
13234,13
13235,13
13236,13
13237,13
13238,13
13239,13
13240,13
13241,13
13242,13
13243,13
13244,13
13245,13
13246,13
13247,13
13248,13
13299,13
13300,13
13301,13
13302,13
13303,13
13304,13
13305,13
13306,13
13307,13
13308,13
13309,13
13310,13
13311,13
13312,13
13313,13
13314,13
13315,13
13316,13
13317,13
13318,13
13319,13
13320,13
13321,13
13322,13
13323,13
13324,13
13325,13
13326,13
13327,13
13328,13
13329,13
13330,13
13331,13
13332,13
13333,13
13334,13
13335,13
13336,13
13337,13
13338,13
13339,13
13340,13
13341,13
13342,13
13343,13
13344,13
13345,13
13346,13
13347,13
13348,13
13349,13
13350,13
13351,13
13352,13
13353,13
13354,13
13355,13
13356,13
13357,13
13358,13
13359,13
13360,13
13361,13
13458,13
13459,13
13460,13
13461,13
13462,13
13463,13
13464,13
13465,13
13466,13
13467,13
13468,13
13469,13
13470,13
13471,13
13472,13
13473,13
13474,13
13475,13
13476,13
13477,13
13478,13
13479,13
13480,13
13481,13
13482,13
13483,13
13484,13
13485,13
13486,13
13487,13
13488,13
13489,13
13490,13
14100,14
14101,14
14102,14
14103,14
14104,14
14105,14
14106,14
14107,14
14108,14
14109,14
14110,14
14111,14
14112,14
14189,14
14190,14
14191,14
14192,14
14193,14
14194,14
14195,14
14196,14
14197,14
14198,14
14199,14
14200,14
14201,14
14202,14
14203,14
14204,14
14205,14
14206,14
14207,14
14208,14
14209,14
14210,14
14211,14
14212,14
14213,14
14214,14
14215,14
14216,14
14217,14
14218,14
14219,14
14220,14
14221,14
14222,14
14223,14
14224,14
14225,14
14226,14
14227,14
14228,14
14229,14
14230,14
14231,14
14232,14
14233,14
14234,14
14235,14
14236,14
14237,14
14238,14
14239,14
14240,14
14241,14
14242,14
14243,14
14244,14
14245,14
14246,14
14247,14
14248,14
14249,14
14250,14
14362,14
14363,14
14364,14
14365,14
14366,14
14367,14
14368,14
14369,14
14370,14
14371,14
14372,14
14373,14
14374,14
14375,14
14376,14
14377,14
14378,14
14379,14
14380,14
14381,14
14382,14
14383,14
14384,14
14385,14
14386,14
14387,14
14388,14
14389,14
14390,14
14391,14
14392,14
14393,14
14394,14
14395,14
14423,14
14424,14
14425,14
14426,14
14427,14
14428,14
14429,14
14430,14
14431,14
14432,14
14433,14
14434,14
14435,14
14436,14
14437,14
14438,14
14439,14
14440,14
14441,14
14442,14
14443,14
14444,14
14445,14
14446,14
14447,14
14448,14
14449,14
14450,14
14451,14
14452,14
14453,14
14492,14
14493,14
14494,14
14495,14
14496,14
14497,14
14498,14
14499,14
14500,14
14501,14
14502,14
14503,14
14504,14
14505,14
14506,14
14507,14
14508,14
14509,14
14510,14
14511,14
14512,14
14513,14
14514,14
14515,14
14516,14
14517,14
14518,14
14519,14
14520,14
14521,14
14522,14
14523,14
14524,14
14525,14
15100,15
15101,15
15102,15
15103,15
15104,15
15105,15
15106,15
15107,15
15108,15
15109,15
15110,15
15111,15
15112,15
15165,15
15166,15
15167,15
15168,15
15169,15
15170,15
15171,15
15172,15
15173,15
15174,15
15175,15
15176,15
15177,15
15178,15
15179,15
15180,15
15181,15
15182,15
15183,15
15184,15
15185,15
15186,15
15187,15
15188,15
15189,15
15190,15
15191,15
15192,15
15193,15
15194,15
15195,15
15196,15
15246,15
15247,15
15248,15
15249,15
15250,15
15251,15
15252,15
15253,15
15254,15
15255,15
15256,15
15257,15
15258,15
15259,15
15260,15
15261,15
15262,15
15263,15
15264,15
15265,15
15266,15
15267,15
15268,15
15269,15
15270,15
15271,15
15272,15
15342,15
15343,15
15344,15
15345,15
15346,15
15347,15
15348,15
15349,15
15350,15
15351,15
15352,15
15353,15
15354,15
15355,15
15356,15
15357,15
15358,15
15359,15
15360,15
15361,15
15362,15
15363,15
15364,15
15365,15
15366,15
15367,15
15368,15
15369,15
15370,15
15371,15
15372,15
15373,15
15374,15
15375,15
15376,15
15377,15
15378,15
15379,15
15380,15
15381,15
15382,15
15383,15
15384,15
15385,15
15386,15
15387,15
15388,15
15389,15
15390,15
15391,15
15392,15
15393,15
15394,15
15395,15
15396,15
15397,15
15398,15
15399,15
15400,15
15401,15
15402,15
15403,15
15404,15
15405,15
15406,15
15407,15
15408,15
15517,15
15518,15
15519,15
15520,15
15521,15
15522,15
15523,15
15524,15
15525,15
15526,15
15527,15
15528,15
15529,15
15530,15
15531,15
15532,15
15533,15
15534,15
15535,15
15536,15
15537,15
15538,15
15539,15
15540,15
15541,15
15542,15
15543,15
15544,15
15545,15
15546,15
15547,15
15548,15
15549,15
15550,15
